timestamp,Actual_MW,Theoretical_MW,PML_USD
2026-02-01 00:00:00,0.0,0.0,34.59
2026-02-01 00:15:00,0.0,0.0,33.55
2026-02-01 00:30:00,0.0,0.0,32.81
2026-02-01 00:45:00,0.0,0.0,31.15
2026-02-01 01:00:00,0.0,0.0,31.84
2026-02-01 01:15:00,0.0,0.0,30.07
2026-02-01 01:30:00,0.0,0.0,30.04
2026-02-01 01:45:00,0.0,0.0,30.32
2026-02-01 02:00:00,0.0,0.0,28.84
2026-02-01 02:15:00,0.0,0.0,30.04
2026-02-01 02:30:00,0.0,0.0,30.7
2026-02-01 02:45:00,0.0,0.0,29.08
2026-02-01 03:00:00,0.0,0.0,28.46
2026-02-01 03:15:00,0.0,0.0,29.02
2026-02-01 03:30:00,0.0,0.0,28.68
2026-02-01 03:45:00,0.0,0.0,26.93
2026-02-01 04:00:00,0.0,0.0,28.38
2026-02-01 04:15:00,0.0,0.0,28.96
2026-02-01 04:30:00,0.0,0.0,28.13
2026-02-01 04:45:00,0.0,0.0,29.0
2026-02-01 05:00:00,0.0,0.0,27.58
2026-02-01 05:15:00,0.0,0.0,28.86
2026-02-01 05:30:00,0.0,0.0,345.17
2026-02-01 05:45:00,0.0,0.0,28.27
2026-02-01 06:00:00,0.0,0.0,31.47
2026-02-01 06:15:00,0.0,0.0,31.78
2026-02-01 06:30:00,0.0,0.0,410.86
2026-02-01 06:45:00,0.0,0.0,437.94
2026-02-01 07:00:00,0.0,0.0,31.48
2026-02-01 07:15:00,0.08,0.08,32.65
2026-02-01 07:30:00,2.63,2.81,31.33
2026-02-01 07:45:00,6.13,6.75,446.95
2026-02-01 08:00:00,5.49,9.89,35.34
2026-02-01 08:15:00,12.58,13.69,33.81
2026-02-01 08:30:00,15.08,16.63,37.24
2026-02-01 08:45:00,19.51,21.7,37.89
2026-02-01 09:00:00,24.63,27.7,39.12
2026-02-01 09:15:00,27.27,29.99,37.35
2026-02-01 09:30:00,29.62,32.14,38.28
2026-02-01 09:45:00,35.94,38.05,38.92
2026-02-01 10:00:00,37.44,40.44,40.13
2026-02-01 10:15:00,39.68,42.23,42.16
2026-02-01 10:30:00,42.44,44.33,42.29
2026-02-01 10:45:00,44.01,49.7,43.73
2026-02-01 11:00:00,44.16,49.52,405.38
2026-02-01 11:15:00,46.02,47.74,44.94
2026-02-01 11:30:00,49.42,51.74,44.71
2026-02-01 11:45:00,46.61,51.81,45.64
2026-02-01 12:00:00,46.7,52.48,48.5
2026-02-01 12:15:00,47.73,53.54,48.6
2026-02-01 12:30:00,47.45,51.89,48.15
2026-02-01 12:45:00,50.06,51.97,49.3
2026-02-01 13:00:00,46.08,51.44,50.64
