timestamp,Actual_MW,Theoretical_MW,PML_USD
2026-02-01 00:00:00,0.0,0.0,402.56
2026-02-01 00:15:00,0.0,0.0,26.89
2026-02-01 00:30:00,0.0,0.0,25.82
2026-02-01 00:45:00,0.0,0.0,399.37
2026-02-01 01:00:00,0.0,0.0,23.86
2026-02-01 01:15:00,0.0,0.0,22.96
2026-02-01 01:30:00,0.0,0.0,22.13
2026-02-01 01:45:00,0.0,0.0,21.37
2026-02-01 02:00:00,0.0,0.0,395.24
2026-02-01 02:15:00,0.0,0.0,20.06
2026-02-01 02:30:00,0.0,0.0,19.52
2026-02-01 02:45:00,0.0,0.0,19.06
2026-02-01 03:00:00,0.0,0.0,393.24
2026-02-01 03:15:00,0.0,0.0,392.94
2026-02-01 03:30:00,0.0,0.0,18.17
2026-02-01 03:45:00,0.0,0.0,392.6
2026-02-01 04:00:00,0.0,0.0,18.0
2026-02-01 04:15:00,0.0,0.0,18.04
2026-02-01 04:30:00,0.0,0.0,18.17
2026-02-01 04:45:00,0.0,0.0,18.38
2026-02-01 05:00:00,0.0,0.0,18.68
2026-02-01 05:15:00,0.0,0.0,393.62
2026-02-01 05:30:00,0.0,0.0,19.52
2026-02-01 05:45:00,0.0,0.0,20.06
2026-02-01 06:00:00,0.0,0.0,20.68
2026-02-01 06:15:00,9.01,10.18,21.37
2026-02-01 06:30:00,17.61,19.36,22.13
2026-02-01 06:45:00,28.65,30.78,22.96
2026-02-01 07:00:00,33.15,38.6,23.86
2026-02-01 07:15:00,45.81,50.32,24.81
2026-02-01 07:30:00,50.25,55.37,25.82
2026-02-01 07:45:00,62.84,69.09,26.89
2026-02-01 08:00:00,53.29,73.02,402.56
2026-02-01 08:15:00,76.37,83.23,29.15
2026-02-01 08:30:00,90.99,99.14,30.35
2026-02-01 08:45:00,88.91,96.61,31.57
2026-02-01 09:00:00,98.44,107.88,32.82
2026-02-01 09:15:00,99.0,104.81,34.1
2026-02-01 09:30:00,119.84,130.79,35.39
2026-02-01 09:45:00,115.51,124.73,36.69
2026-02-01 10:00:00,80.35,113.66,412.56
2026-02-01 10:15:00,120.42,132.68,39.31
2026-02-01 10:30:00,132.06,141.63,40.61
2026-02-01 10:45:00,131.27,141.76,41.9
2026-02-01 11:00:00,134.98,144.31,43.18
2026-02-01 11:15:00,140.8,153.17,44.43
2026-02-01 11:30:00,139.98,148.78,45.65
2026-02-01 11:45:00,103.6,141.99,421.41
2026-02-01 12:00:00,119.02,159.0,422.56
2026-02-01 12:15:00,108.13,145.87,423.67
2026-02-01 12:30:00,103.71,143.02,424.74
2026-02-01 12:45:00,136.55,151.23,51.19
2026-02-01 13:00:00,107.6,148.26,426.7
2026-02-01 13:15:00,132.52,139.66,53.04
2026-02-01 13:30:00,132.6,141.23,53.87
2026-02-01 13:45:00,125.15,133.49,54.63
2026-02-01 14:00:00,123.99,128.04,55.32
2026-02-01 14:15:00,113.29,122.19,55.94
2026-02-01 14:30:00,105.93,113.72,56.48
2026-02-01 14:45:00,100.08,108.35,56.94
2026-02-01 15:00:00,104.59,113.55,57.32
2026-02-01 15:15:00,86.5,94.78,57.62
2026-02-01 15:30:00,92.04,98.74,57.83
2026-02-01 15:45:00,78.05,85.45,57.96
2026-02-01 16:00:00,71.62,76.58,58.0
2026-02-01 16:15:00,58.57,62.86,57.96
2026-02-01 16:30:00,49.47,54.88,57.83
2026-02-01 16:45:00,34.28,46.5,432.18
2026-02-01 17:00:00,35.65,39.45,57.32
2026-02-01 17:15:00,28.45,30.58,56.94
2026-02-01 17:30:00,18.43,19.34,56.48
2026-02-01 17:45:00,6.84,9.76,430.5
2026-02-01 18:00:00,0.0,0.0,55.32
2026-02-01 18:15:00,0.0,0.0,54.63
2026-02-01 18:30:00,0.0,0.0,53.87
2026-02-01 18:45:00,0.0,0.0,53.04
2026-02-01 19:00:00,0.0,0.0,52.14
2026-02-01 19:15:00,0.0,0.0,51.19
2026-02-01 19:30:00,0.0,0.0,424.74
2026-02-01 19:45:00,0.0,0.0,49.11
2026-02-01 20:00:00,0.0,0.0,48.0
2026-02-01 20:15:00,0.0,0.0,46.85
2026-02-01 20:30:00,0.0,0.0,45.65
2026-02-01 20:45:00,0.0,0.0,44.43
2026-02-01 21:00:00,0.0,0.0,43.18
2026-02-01 21:15:00,0.0,0.0,41.9
2026-02-01 21:30:00,0.0,0.0,415.17
2026-02-01 21:45:00,0.0,0.0,39.31
2026-02-01 22:00:00,0.0,0.0,38.0
2026-02-01 22:15:00,0.0,0.0,36.69
2026-02-01 22:30:00,0.0,0.0,35.39
2026-02-01 22:45:00,0.0,0.0,34.1
2026-02-01 23:00:00,0.0,0.0,407.38
2026-02-01 23:15:00,0.0,0.0,31.57
2026-02-01 23:30:00,0.0,0.0,30.35
2026-02-01 23:45:00,0.0,0.0,29.15
2026-02-02 00:00:00,0.0,0.0,28.0
2026-02-02 00:15:00,0.0,0.0,26.89
2026-02-02 00:30:00,0.0,0.0,25.82
2026-02-02 00:45:00,0.0,0.0,24.81
2026-02-02 01:00:00,0.0,0.0,23.86
2026-02-02 01:15:00,0.0,0.0,397.52
2026-02-02 01:30:00,0.0,0.0,22.13
2026-02-02 01:45:00,0.0,0.0,21.37
2026-02-02 02:00:00,0.0,0.0,20.68
2026-02-02 02:15:00,0.0,0.0,20.06
2026-02-02 02:30:00,0.0,0.0,394.08
2026-02-02 02:45:00,0.0,0.0,19.06
2026-02-02 03:00:00,0.0,0.0,18.68
2026-02-02 03:15:00,0.0,0.0,18.38
2026-02-02 03:30:00,0.0,0.0,18.17
2026-02-02 03:45:00,0.0,0.0,18.04
2026-02-02 04:00:00,0.0,0.0,392.56
2026-02-02 04:15:00,0.0,0.0,18.04
2026-02-02 04:30:00,0.0,0.0,18.17
2026-02-02 04:45:00,0.0,0.0,18.38
2026-02-02 05:00:00,0.0,0.0,18.68
2026-02-02 05:15:00,0.0,0.0,19.06
2026-02-02 05:30:00,0.0,0.0,19.52
2026-02-02 05:45:00,0.0,0.0,20.06
2026-02-02 06:00:00,0.0,0.0,20.68
2026-02-02 06:15:00,9.16,9.89,21.37
2026-02-02 06:30:00,13.83,18.98,396.69
2026-02-02 06:45:00,27.53,30.66,22.96
2026-02-02 07:00:00,33.56,36.91,23.86
2026-02-02 07:15:00,48.41,51.06,24.81
2026-02-02 07:30:00,47.19,51.94,25.82
2026-02-02 07:45:00,61.33,65.13,26.89
2026-02-02 08:00:00,70.42,78.94,28.0
2026-02-02 08:15:00,82.21,87.82,29.15
2026-02-02 08:30:00,85.03,93.31,30.35
2026-02-02 08:45:00,89.57,99.18,31.57
2026-02-02 09:00:00,96.37,111.12,32.82
2026-02-02 09:15:00,95.71,105.26,34.1
2026-02-02 09:30:00,116.99,125.05,35.39
2026-02-02 09:45:00,115.63,126.09,36.69
2026-02-02 10:00:00,92.64,125.76,412.56
2026-02-02 10:15:00,125.97,131.78,39.31
2026-02-02 10:30:00,119.19,133.06,40.61
2026-02-02 10:45:00,126.35,141.23,41.9
2026-02-02 11:00:00,129.58,141.03,43.18
2026-02-02 11:15:00,142.16,148.85,44.43
2026-02-02 11:30:00,127.05,143.79,45.65
2026-02-02 11:45:00,135.03,145.17,46.85
2026-02-02 12:00:00,143.09,158.15,48.0
2026-02-02 12:15:00,127.07,134.8,49.11
2026-02-02 12:30:00,118.76,157.94,424.74
2026-02-02 12:45:00,143.16,153.9,51.19
2026-02-02 13:00:00,129.09,138.11,52.14
2026-02-02 13:15:00,135.02,148.42,53.04
2026-02-02 13:30:00,120.46,131.44,53.87
2026-02-02 13:45:00,121.78,135.21,54.63
2026-02-02 14:00:00,100.98,134.51,429.88
2026-02-02 14:15:00,116.4,130.16,55.94
2026-02-02 14:30:00,120.61,126.61,56.48
2026-02-02 14:45:00,103.84,112.05,56.94
2026-02-02 15:00:00,100.01,111.98,57.32
2026-02-02 15:15:00,102.05,107.43,57.62
2026-02-02 15:30:00,81.01,86.69,57.83
2026-02-02 15:45:00,71.98,80.05,57.96
2026-02-02 16:00:00,65.82,71.27,58.0
2026-02-02 16:15:00,62.24,68.68,57.96
2026-02-02 16:30:00,49.89,53.87,57.83
2026-02-02 16:45:00,46.75,49.14,57.62
2026-02-02 17:00:00,36.68,39.84,57.32
2026-02-02 17:15:00,28.41,30.75,56.94
2026-02-02 17:30:00,15.52,21.64,431.04
2026-02-02 17:45:00,8.71,9.39,55.94
2026-02-02 18:00:00,0.0,0.0,55.32
2026-02-02 18:15:00,0.0,0.0,54.63
2026-02-02 18:30:00,0.0,0.0,53.87
2026-02-02 18:45:00,0.0,0.0,53.04
2026-02-02 19:00:00,0.0,0.0,52.14
2026-02-02 19:15:00,0.0,0.0,425.75
2026-02-02 19:30:00,0.0,0.0,50.18
2026-02-02 19:45:00,0.0,0.0,49.11
2026-02-02 20:00:00,0.0,0.0,48.0
2026-02-02 20:15:00,0.0,0.0,46.85
2026-02-02 20:30:00,0.0,0.0,45.65
2026-02-02 20:45:00,0.0,0.0,44.43
2026-02-02 21:00:00,0.0,0.0,417.74
2026-02-02 21:15:00,0.0,0.0,41.9
2026-02-02 21:30:00,0.0,0.0,40.61
2026-02-02 21:45:00,0.0,0.0,39.31
2026-02-02 22:00:00,0.0,0.0,38.0
2026-02-02 22:15:00,0.0,0.0,36.69
2026-02-02 22:30:00,0.0,0.0,409.95
2026-02-02 22:45:00,0.0,0.0,408.66
2026-02-02 23:00:00,0.0,0.0,32.82
2026-02-02 23:15:00,0.0,0.0,31.57
2026-02-02 23:30:00,0.0,0.0,30.35
2026-02-02 23:45:00,0.0,0.0,29.15
2026-02-03 00:00:00,0.0,0.0,28.0
2026-02-03 00:15:00,0.0,0.0,26.89
2026-02-03 00:30:00,0.0,0.0,25.82
2026-02-03 00:45:00,0.0,0.0,24.81
2026-02-03 01:00:00,0.0,0.0,23.86
2026-02-03 01:15:00,0.0,0.0,397.52
2026-02-03 01:30:00,0.0,0.0,22.13
2026-02-03 01:45:00,0.0,0.0,21.37
2026-02-03 02:00:00,0.0,0.0,20.68
2026-02-03 02:15:00,0.0,0.0,20.06
2026-02-03 02:30:00,0.0,0.0,394.08
2026-02-03 02:45:00,0.0,0.0,19.06
2026-02-03 03:00:00,0.0,0.0,18.68
2026-02-03 03:15:00,0.0,0.0,18.38
2026-02-03 03:30:00,0.0,0.0,18.17
2026-02-03 03:45:00,0.0,0.0,18.04
2026-02-03 04:00:00,0.0,0.0,392.56
2026-02-03 04:15:00,0.0,0.0,18.04
2026-02-03 04:30:00,0.0,0.0,392.73
2026-02-03 04:45:00,0.0,0.0,18.38
2026-02-03 05:00:00,0.0,0.0,18.68
2026-02-03 05:15:00,0.0,0.0,19.06
2026-02-03 05:30:00,0.0,0.0,19.52
2026-02-03 05:45:00,0.0,0.0,20.06
2026-02-03 06:00:00,0.0,0.0,20.68
2026-02-03 06:15:00,9.29,10.11,21.37
2026-02-03 06:30:00,18.5,19.85,22.13
2026-02-03 06:45:00,26.99,29.62,22.96
2026-02-03 07:00:00,36.55,39.62,23.86
2026-02-03 07:15:00,44.92,49.07,24.81
2026-02-03 07:30:00,57.0,61.59,25.82
2026-02-03 07:45:00,63.97,68.06,26.89
2026-02-03 08:00:00,66.34,72.24,28.0
2026-02-03 08:15:00,78.07,87.78,29.15
2026-02-03 08:30:00,83.66,89.78,30.35
2026-02-03 08:45:00,87.44,96.77,31.57
2026-02-03 09:00:00,94.28,101.11,32.82
2026-02-03 09:15:00,107.66,115.05,34.1
2026-02-03 09:30:00,106.71,118.88,35.39
2026-02-03 09:45:00,112.59,125.57,36.69
2026-02-03 10:00:00,87.59,123.29,412.56
2026-02-03 10:15:00,119.02,132.62,39.31
2026-02-03 10:30:00,126.66,139.58,40.61
2026-02-03 10:45:00,122.35,133.08,41.9
2026-02-03 11:00:00,126.54,143.55,43.18
2026-02-03 11:15:00,121.67,132.65,44.43
2026-02-03 11:30:00,134.89,148.43,45.65
2026-02-03 11:45:00,144.77,160.6,46.85
2026-02-03 12:00:00,137.79,153.61,48.0
2026-02-03 12:15:00,114.36,155.29,423.67
2026-02-03 12:30:00,143.04,157.46,50.18
2026-02-03 12:45:00,122.71,129.76,51.19
2026-02-03 13:00:00,111.42,148.82,426.7
2026-02-03 13:15:00,111.72,151.5,427.6
2026-02-03 13:30:00,133.7,144.04,53.87
2026-02-03 13:45:00,100.64,136.77,429.19
2026-02-03 14:00:00,117.46,128.93,55.32
2026-02-03 14:15:00,131.34,141.14,55.94
2026-02-03 14:30:00,107.54,121.93,56.48
2026-02-03 14:45:00,109.69,116.54,56.94
2026-02-03 15:00:00,87.41,99.42,57.32
2026-02-03 15:15:00,86.65,95.84,57.62
2026-02-03 15:30:00,65.86,90.72,432.39
2026-02-03 15:45:00,79.83,84.11,57.96
2026-02-03 16:00:00,69.01,77.27,58.0
2026-02-03 16:15:00,54.17,58.53,57.96
2026-02-03 16:30:00,50.58,55.89,57.83
2026-02-03 16:45:00,49.24,53.51,57.62
2026-02-03 17:00:00,31.39,35.22,57.32
2026-02-03 17:15:00,29.24,31.05,56.94
2026-02-03 17:30:00,16.43,17.97,56.48
2026-02-03 17:45:00,8.58,9.48,55.94
2026-02-03 18:00:00,0.0,0.0,55.32
2026-02-03 18:15:00,0.0,0.0,429.19
2026-02-03 18:30:00,0.0,0.0,53.87
2026-02-03 18:45:00,0.0,0.0,427.6
2026-02-03 19:00:00,0.0,0.0,52.14
2026-02-03 19:15:00,0.0,0.0,51.19
2026-02-03 19:30:00,0.0,0.0,50.18
2026-02-03 19:45:00,0.0,0.0,49.11
2026-02-03 20:00:00,0.0,0.0,422.56
2026-02-03 20:15:00,0.0,0.0,421.41
2026-02-03 20:30:00,0.0,0.0,45.65
2026-02-03 20:45:00,0.0,0.0,44.43
2026-02-03 21:00:00,0.0,0.0,43.18
2026-02-03 21:15:00,0.0,0.0,41.9
2026-02-03 21:30:00,0.0,0.0,40.61
2026-02-03 21:45:00,0.0,0.0,39.31
2026-02-03 22:00:00,0.0,0.0,412.56
2026-02-03 22:15:00,0.0,0.0,36.69
2026-02-03 22:30:00,0.0,0.0,409.95
2026-02-03 22:45:00,0.0,0.0,34.1
2026-02-03 23:00:00,0.0,0.0,32.82
2026-02-03 23:15:00,0.0,0.0,406.13
2026-02-03 23:30:00,0.0,0.0,30.35
2026-02-03 23:45:00,0.0,0.0,29.15
2026-02-04 00:00:00,0.0,0.0,28.0
2026-02-04 00:15:00,0.0,0.0,26.89
2026-02-04 00:30:00,0.0,0.0,25.82
2026-02-04 00:45:00,0.0,0.0,24.81
2026-02-04 01:00:00,0.0,0.0,23.86
2026-02-04 01:15:00,0.0,0.0,22.96
2026-02-04 01:30:00,0.0,0.0,396.69
2026-02-04 01:45:00,0.0,0.0,395.93
2026-02-04 02:00:00,0.0,0.0,395.24
2026-02-04 02:15:00,0.0,0.0,394.62
2026-02-04 02:30:00,0.0,0.0,19.52
2026-02-04 02:45:00,0.0,0.0,19.06
2026-02-04 03:00:00,0.0,0.0,18.68
2026-02-04 03:15:00,0.0,0.0,18.38
2026-02-04 03:30:00,0.0,0.0,392.73
2026-02-04 03:45:00,0.0,0.0,18.04
2026-02-04 04:00:00,0.0,0.0,18.0
2026-02-04 04:15:00,0.0,0.0,18.04
2026-02-04 04:30:00,0.0,0.0,18.17
2026-02-04 04:45:00,0.0,0.0,392.94
2026-02-04 05:00:00,0.0,0.0,18.68
2026-02-04 05:15:00,0.0,0.0,19.06
2026-02-04 05:30:00,0.0,0.0,19.52
2026-02-04 05:45:00,0.0,0.0,394.62
2026-02-04 06:00:00,0.0,0.0,20.68
2026-02-04 06:15:00,8.89,9.66,21.37
2026-02-04 06:30:00,17.65,19.25,22.13
2026-02-04 06:45:00,26.69,28.56,22.96
2026-02-04 07:00:00,36.8,40.88,23.86
2026-02-04 07:15:00,42.86,47.65,24.81
2026-02-04 07:30:00,53.88,59.1,25.82
2026-02-04 07:45:00,47.76,65.02,401.45
2026-02-04 08:00:00,73.07,77.1,28.0
2026-02-04 08:15:00,71.13,77.92,29.15
2026-02-04 08:30:00,82.21,90.36,30.35
2026-02-04 08:45:00,67.73,95.83,406.13
2026-02-04 09:00:00,92.22,101.04,32.82
2026-02-04 09:15:00,91.98,103.11,34.1
2026-02-04 09:30:00,105.94,116.72,35.39
2026-02-04 09:45:00,112.65,122.93,36.69
2026-02-04 10:00:00,121.97,130.61,38.0
2026-02-04 10:15:00,103.6,136.93,413.87
2026-02-04 10:30:00,134.09,146.41,40.61
2026-02-04 10:45:00,136.57,147.76,41.9
2026-02-04 11:00:00,133.84,140.96,43.18
2026-02-04 11:15:00,139.9,151.97,44.43
2026-02-04 11:30:00,127.59,139.09,45.65
2026-02-04 11:45:00,149.31,161.58,46.85
2026-02-04 12:00:00,145.07,157.1,48.0
2026-02-04 12:15:00,134.12,138.3,49.11
2026-02-04 12:30:00,135.99,151.72,50.18
2026-02-04 12:45:00,130.2,137.93,51.19
2026-02-04 13:00:00,134.48,151.06,52.14
2026-02-04 13:15:00,136.56,148.58,53.04
2026-02-04 13:30:00,133.52,146.29,53.87
2026-02-04 13:45:00,115.21,124.64,54.63
2026-02-04 14:00:00,99.2,129.08,429.88
2026-02-04 14:15:00,118.05,127.58,55.94
2026-02-04 14:30:00,106.37,115.72,56.48
2026-02-04 14:45:00,110.64,114.01,56.94
2026-02-04 15:00:00,94.27,105.83,57.32
2026-02-04 15:15:00,92.57,98.74,57.62
2026-02-04 15:30:00,81.74,87.43,57.83
2026-02-04 15:45:00,74.09,79.05,57.96
2026-02-04 16:00:00,55.42,77.31,432.56
2026-02-04 16:15:00,61.3,67.41,57.96
2026-02-04 16:30:00,51.19,54.81,57.83
2026-02-04 16:45:00,41.79,45.82,57.62
2026-02-04 17:00:00,35.0,38.41,57.32
2026-02-04 17:15:00,28.33,29.66,56.94
2026-02-04 17:30:00,18.4,19.77,56.48
2026-02-04 17:45:00,8.88,9.72,55.94
2026-02-04 18:00:00,0.0,0.0,429.88
2026-02-04 18:15:00,0.0,0.0,54.63
2026-02-04 18:30:00,0.0,0.0,53.87
2026-02-04 18:45:00,0.0,0.0,53.04
2026-02-04 19:00:00,0.0,0.0,52.14
2026-02-04 19:15:00,0.0,0.0,425.75
2026-02-04 19:30:00,0.0,0.0,424.74
2026-02-04 19:45:00,0.0,0.0,49.11
2026-02-04 20:00:00,0.0,0.0,48.0
2026-02-04 20:15:00,0.0,0.0,46.85
2026-02-04 20:30:00,0.0,0.0,45.65
2026-02-04 20:45:00,0.0,0.0,418.99
2026-02-04 21:00:00,0.0,0.0,43.18
2026-02-04 21:15:00,0.0,0.0,41.9
2026-02-04 21:30:00,0.0,0.0,415.17
2026-02-04 21:45:00,0.0,0.0,413.87
2026-02-04 22:00:00,0.0,0.0,38.0
2026-02-04 22:15:00,0.0,0.0,36.69
2026-02-04 22:30:00,0.0,0.0,35.39
2026-02-04 22:45:00,0.0,0.0,34.1
2026-02-04 23:00:00,0.0,0.0,32.82
2026-02-04 23:15:00,0.0,0.0,31.57
2026-02-04 23:30:00,0.0,0.0,30.35
2026-02-04 23:45:00,0.0,0.0,29.15
2026-02-05 00:00:00,0.0,0.0,28.0
2026-02-05 00:15:00,0.0,0.0,26.89
2026-02-05 00:30:00,0.0,0.0,25.82
2026-02-05 00:45:00,0.0,0.0,24.81
2026-02-05 01:00:00,0.0,0.0,23.86
2026-02-05 01:15:00,0.0,0.0,22.96
2026-02-05 01:30:00,0.0,0.0,396.69
2026-02-05 01:45:00,0.0,0.0,21.37
2026-02-05 02:00:00,0.0,0.0,395.24
2026-02-05 02:15:00,0.0,0.0,20.06
2026-02-05 02:30:00,0.0,0.0,19.52
2026-02-05 02:45:00,0.0,0.0,19.06
2026-02-05 03:00:00,0.0,0.0,18.68
2026-02-05 03:15:00,0.0,0.0,18.38
2026-02-05 03:30:00,0.0,0.0,18.17
2026-02-05 03:45:00,0.0,0.0,18.04
2026-02-05 04:00:00,0.0,0.0,18.0
2026-02-05 04:15:00,0.0,0.0,18.04
2026-02-05 04:30:00,0.0,0.0,18.17
2026-02-05 04:45:00,0.0,0.0,18.38
2026-02-05 05:00:00,0.0,0.0,18.68
2026-02-05 05:15:00,0.0,0.0,393.62
2026-02-05 05:30:00,0.0,0.0,19.52
2026-02-05 05:45:00,0.0,0.0,20.06
2026-02-05 06:00:00,0.0,0.0,20.68
2026-02-05 06:15:00,8.8,9.45,21.37
2026-02-05 06:30:00,18.23,19.52,22.13
2026-02-05 06:45:00,24.2,26.35,22.96
2026-02-05 07:00:00,32.43,35.34,23.86
2026-02-05 07:15:00,42.95,48.17,24.81
2026-02-05 07:30:00,50.28,54.29,25.82
2026-02-05 07:45:00,62.29,66.97,26.89
2026-02-05 08:00:00,54.8,75.1,402.56
2026-02-05 08:15:00,59.2,79.98,403.71
2026-02-05 08:30:00,80.46,88.62,30.35
2026-02-05 08:45:00,71.17,97.44,406.13
2026-02-05 09:00:00,90.46,98.35,32.82
2026-02-05 09:15:00,97.01,106.1,34.1
2026-02-05 09:30:00,105.37,115.31,35.39
2026-02-05 09:45:00,115.57,127.79,36.69
2026-02-05 10:00:00,122.91,137.03,38.0
2026-02-05 10:15:00,116.78,135.32,39.31
2026-02-05 10:30:00,137.78,151.46,40.61
2026-02-05 10:45:00,100.94,136.04,416.46
2026-02-05 11:00:00,120.8,129.86,43.18
2026-02-05 11:15:00,98.7,136.1,418.99
2026-02-05 11:30:00,134.44,149.51,45.65
2026-02-05 11:45:00,123.2,137.54,46.85
2026-02-05 12:00:00,136.26,146.18,48.0
2026-02-05 12:15:00,147.69,154.4,49.11
2026-02-05 12:30:00,109.18,144.75,424.74
2026-02-05 12:45:00,134.86,145.13,51.19
2026-02-05 13:00:00,99.52,136.62,426.7
2026-02-05 13:15:00,134.51,143.47,53.04
2026-02-05 13:30:00,124.67,141.67,53.87
2026-02-05 13:45:00,102.09,141.64,429.19
2026-02-05 14:00:00,106.96,114.13,55.32
2026-02-05 14:15:00,95.79,131.38,430.5
2026-02-05 14:30:00,108.91,119.21,56.48
2026-02-05 14:45:00,100.85,111.41,56.94
2026-02-05 15:00:00,101.2,108.61,57.32
2026-02-05 15:15:00,93.33,103.36,57.62
2026-02-05 15:30:00,82.58,93.15,57.83
2026-02-05 15:45:00,72.69,78.28,57.96
2026-02-05 16:00:00,70.74,76.12,58.0
2026-02-05 16:15:00,60.68,64.89,57.96
2026-02-05 16:30:00,48.68,52.0,57.83
2026-02-05 16:45:00,47.16,51.63,57.62
2026-02-05 17:00:00,41.04,45.46,57.32
2026-02-05 17:15:00,26.46,28.9,56.94
2026-02-05 17:30:00,15.99,17.92,56.48
2026-02-05 17:45:00,9.67,10.46,55.94
2026-02-05 18:00:00,0.0,0.0,55.32
