timestamp,Actual_MW,Theoretical_MW,PML_USD
2026-02-01 00:00:00,0.0,0.0,37.26
2026-02-01 00:15:00,0.0,0.0,35.98
2026-02-01 00:30:00,0.0,0.0,33.41
2026-02-01 00:45:00,0.0,0.0,31.82
2026-02-01 01:00:00,0.0,0.0,32.01
2026-02-01 01:15:00,0.0,0.0,29.69
2026-02-01 01:30:00,0.0,0.0,30.49
2026-02-01 01:45:00,0.0,0.0,31.07
2026-02-01 02:00:00,0.0,0.0,30.7
2026-02-01 02:15:00,0.0,0.0,29.54
2026-02-01 02:30:00,0.0,0.0,28.41
2026-02-01 02:45:00,0.0,0.0,26.29
2026-02-01 03:00:00,0.0,0.0,28.25
2026-02-01 03:15:00,0.0,0.0,29.06
2026-02-01 03:30:00,0.0,0.0,28.13
2026-02-01 03:45:00,0.0,0.0,26.04
2026-02-01 04:00:00,0.0,0.0,26.75
2026-02-01 04:15:00,0.0,0.0,28.78
2026-02-01 04:30:00,0.0,0.0,27.81
2026-02-01 04:45:00,0.0,0.0,28.86
2026-02-01 05:00:00,0.0,0.0,30.86
2026-02-01 05:15:00,0.0,0.0,28.09
2026-02-01 05:30:00,0.0,0.0,368.88
2026-02-01 05:45:00,0.0,0.0,31.23
2026-02-01 06:00:00,0.0,0.0,28.58
2026-02-01 06:15:00,0.0,0.0,31.12
2026-02-01 06:30:00,0.0,0.0,29.28
2026-02-01 06:45:00,0.0,0.0,31.21
2026-02-01 07:00:00,0.0,0.0,32.82
2026-02-01 07:15:00,0.15,0.16,32.25
2026-02-01 07:30:00,5.3,5.48,36.16
2026-02-01 07:45:00,11.08,11.76,33.8
2026-02-01 08:00:00,17.07,19.04,381.18
2026-02-01 08:15:00,23.23,25.87,36.24
2026-02-01 08:30:00,29.01,32.25,39.09
2026-02-01 08:45:00,38.73,40.3,39.42
2026-02-01 09:00:00,47.88,49.72,39.48
2026-02-01 09:15:00,55.1,56.92,41.96
2026-02-01 09:30:00,60.17,62.34,40.97
2026-02-01 09:45:00,65.26,70.26,41.3
2026-02-01 10:00:00,68.35,72.98,43.53
2026-02-01 10:15:00,73.35,80.86,44.68
2026-02-01 10:30:00,76.13,86.07,45.21
2026-02-01 10:45:00,83.67,90.22,45.97
2026-02-01 11:00:00,86.28,90.94,46.99
2026-02-01 11:15:00,87.58,96.87,50.49
2026-02-01 11:30:00,91.31,97.23,50.98
2026-02-01 11:45:00,90.76,99.61,50.95
2026-02-01 12:00:00,90.8,101.97,52.09
2026-02-01 12:15:00,89.01,96.72,52.72
2026-02-01 12:30:00,83.3,94.46,53.32
2026-02-01 12:45:00,88.68,92.96,52.88
2026-02-01 13:00:00,88.18,94.41,55.58
2026-02-01 13:15:00,82.53,90.32,53.89
2026-02-01 13:30:00,80.91,87.05,54.58
2026-02-01 13:45:00,74.99,80.6,58.17
2026-02-01 14:00:00,67.54,73.64,55.86
2026-02-01 14:15:00,67.59,70.39,57.73
2026-02-01 14:30:00,55.51,62.79,58.15
2026-02-01 14:45:00,48.95,54.11,469.51
2026-02-01 15:00:00,47.94,50.24,59.81
2026-02-01 15:15:00,39.27,43.6,58.87
2026-02-01 15:30:00,30.17,32.18,59.94
2026-02-01 15:45:00,24.05,26.67,60.14
2026-02-01 16:00:00,17.84,19.65,59.78
2026-02-01 16:15:00,11.18,11.61,62.24
2026-02-01 16:30:00,4.94,5.33,62.11
2026-02-01 16:45:00,0.15,0.17,58.29
2026-02-01 17:00:00,0.0,0.0,59.2
2026-02-01 17:15:00,0.0,0.0,57.4
2026-02-01 17:30:00,0.0,0.0,57.43
2026-02-01 17:45:00,0.0,0.0,57.17
2026-02-01 18:00:00,0.0,0.0,58.81
2026-02-01 18:15:00,0.0,0.0,58.79
2026-02-01 18:30:00,0.0,0.0,57.1
2026-02-01 18:45:00,0.0,0.0,52.16
2026-02-01 19:00:00,0.0,0.0,53.44
2026-02-01 19:15:00,0.0,0.0,53.86
2026-02-01 19:30:00,0.0,0.0,51.12
2026-02-01 19:45:00,0.0,0.0,50.43
2026-02-01 20:00:00,0.0,0.0,54.23
2026-02-01 20:15:00,0.0,0.0,50.88
2026-02-01 20:30:00,0.0,0.0,50.6
2026-02-01 20:45:00,0.0,0.0,48.28
2026-02-01 21:00:00,0.0,0.0,49.48
2026-02-01 21:15:00,0.0,0.0,48.31
2026-02-01 21:30:00,0.0,0.0,47.01
2026-02-01 21:45:00,0.0,0.0,45.16
2026-02-01 22:00:00,0.0,0.0,43.61
2026-02-01 22:15:00,0.0,0.0,44.36
2026-02-01 22:30:00,0.0,0.0,41.44
2026-02-01 22:45:00,0.0,0.0,40.37
2026-02-01 23:00:00,0.0,0.0,40.45
2026-02-01 23:15:00,0.0,0.0,42.99
2026-02-01 23:30:00,0.0,0.0,37.77
2026-02-01 23:45:00,0.0,0.0,36.75
2026-02-02 00:00:00,0.0,0.0,35.79
2026-02-02 00:15:00,0.0,0.0,35.2
2026-02-02 00:30:00,0.0,0.0,33.52
2026-02-02 00:45:00,0.0,0.0,32.77
2026-02-02 01:00:00,0.0,0.0,32.02
2026-02-02 01:15:00,0.0,0.0,32.6
2026-02-02 01:30:00,0.0,0.0,33.72
2026-02-02 01:45:00,0.0,0.0,29.55
2026-02-02 02:00:00,0.0,0.0,29.26
2026-02-02 02:15:00,0.0,0.0,30.02
2026-02-02 02:30:00,0.0,0.0,30.21
2026-02-02 02:45:00,0.0,0.0,29.79
2026-02-02 03:00:00,0.0,0.0,28.72
2026-02-02 03:15:00,0.0,0.0,26.5
2026-02-02 03:30:00,0.0,0.0,27.72
2026-02-02 03:45:00,0.0,0.0,27.65
2026-02-02 04:00:00,0.0,0.0,28.31
2026-02-02 04:15:00,0.0,0.0,27.63
2026-02-02 04:30:00,0.0,0.0,423.66
2026-02-02 04:45:00,0.0,0.0,29.28
2026-02-02 05:00:00,0.0,0.0,29.0
2026-02-02 05:15:00,0.0,0.0,28.95
2026-02-02 05:30:00,0.0,0.0,27.15
2026-02-02 05:45:00,0.0,0.0,30.89
2026-02-02 06:00:00,0.0,0.0,32.87
2026-02-02 06:15:00,0.0,0.0,32.31
2026-02-02 06:30:00,0.0,0.0,31.03
2026-02-02 06:45:00,0.0,0.0,32.33
2026-02-02 07:00:00,0.0,0.0,30.57
2026-02-02 07:15:00,0.31,0.32,35.39
2026-02-02 07:30:00,4.92,5.54,34.34
2026-02-02 07:45:00,10.91,12.06,33.33
2026-02-02 08:00:00,17.62,19.08,36.77
2026-02-02 08:15:00,24.11,25.11,37.57
2026-02-02 08:30:00,32.65,34.91,39.22
2026-02-02 08:45:00,37.82,39.19,38.55
2026-02-02 09:00:00,44.13,47.06,41.08
2026-02-02 09:15:00,54.02,55.76,40.61
2026-02-02 09:30:00,54.18,60.96,42.1
2026-02-02 09:45:00,61.72,69.27,43.75
2026-02-02 10:00:00,69.33,74.07,43.45
2026-02-02 10:15:00,71.53,76.84,45.88
2026-02-02 10:30:00,76.76,82.05,46.77
2026-02-02 10:45:00,82.62,88.6,47.54
2026-02-02 11:00:00,84.91,93.77,46.44
2026-02-02 11:15:00,86.35,95.74,48.5
2026-02-02 11:30:00,89.11,93.73,51.62
2026-02-02 11:45:00,87.31,96.7,51.51
2026-02-02 12:00:00,91.1,94.91,52.19
2026-02-02 12:15:00,89.84,97.88,53.78
2026-02-02 12:30:00,83.78,95.16,56.57
2026-02-02 12:45:00,94.27,98.17,56.31
2026-02-02 13:00:00,86.13,88.81,56.2
2026-02-02 13:15:00,87.2,91.52,53.6
2026-02-02 13:30:00,63.39,86.09,57.23
2026-02-02 13:45:00,79.08,84.08,57.93
2026-02-02 14:00:00,65.36,73.61,56.29
2026-02-02 14:15:00,64.39,68.86,57.5
2026-02-02 14:30:00,61.08,63.03,57.93
2026-02-02 14:45:00,52.05,54.57,409.97
2026-02-02 15:00:00,44.07,47.6,60.88
2026-02-02 15:15:00,37.95,39.54,60.1
2026-02-02 15:30:00,30.73,32.61,61.05
2026-02-02 15:45:00,23.95,25.71,58.08
2026-02-02 16:00:00,10.29,18.43,61.27
2026-02-02 16:15:00,11.87,12.35,59.46
2026-02-02 16:30:00,5.0,5.38,426.13
2026-02-02 16:45:00,0.33,0.34,60.12
2026-02-02 17:00:00,0.0,0.0,61.06
2026-02-02 17:15:00,0.0,0.0,368.62
2026-02-02 17:30:00,0.0,0.0,57.14
2026-02-02 17:45:00,0.0,0.0,58.15
2026-02-02 18:00:00,0.0,0.0,56.38
2026-02-02 18:15:00,0.0,0.0,57.61
2026-02-02 18:30:00,0.0,0.0,495.43
2026-02-02 18:45:00,0.0,0.0,54.57
2026-02-02 19:00:00,0.0,0.0,56.37
2026-02-02 19:15:00,0.0,0.0,52.59
2026-02-02 19:30:00,0.0,0.0,53.61
2026-02-02 19:45:00,0.0,0.0,53.38
2026-02-02 20:00:00,0.0,0.0,52.6
2026-02-02 20:15:00,0.0,0.0,465.45
2026-02-02 20:30:00,0.0,0.0,50.69
2026-02-02 20:45:00,0.0,0.0,49.09
2026-02-02 21:00:00,0.0,0.0,48.88
2026-02-02 21:15:00,0.0,0.0,48.26
2026-02-02 21:30:00,0.0,0.0,47.49
2026-02-02 21:45:00,0.0,0.0,456.66
2026-02-02 22:00:00,0.0,0.0,45.91
2026-02-02 22:15:00,0.0,0.0,42.93
2026-02-02 22:30:00,0.0,0.0,42.02
2026-02-02 22:45:00,0.0,0.0,415.6
2026-02-02 23:00:00,0.0,0.0,40.08
2026-02-02 23:15:00,0.0,0.0,38.51
2026-02-02 23:30:00,0.0,0.0,37.78
2026-02-02 23:45:00,0.0,0.0,36.36
2026-02-03 00:00:00,0.0,0.0,34.04
2026-02-03 00:15:00,0.0,0.0,36.29
2026-02-03 00:30:00,0.0,0.0,34.83
2026-02-03 00:45:00,0.0,0.0,32.79
2026-02-03 01:00:00,0.0,0.0,32.41
2026-02-03 01:15:00,0.0,0.0,32.99
2026-02-03 01:30:00,0.0,0.0,32.9
2026-02-03 01:45:00,0.0,0.0,31.44
2026-02-03 02:00:00,0.0,0.0,30.69
2026-02-03 02:15:00,0.0,0.0,28.76
2026-02-03 02:30:00,0.0,0.0,30.94
2026-02-03 02:45:00,0.0,0.0,29.43
2026-02-03 03:00:00,0.0,0.0,26.7
2026-02-03 03:15:00,0.0,0.0,29.13
2026-02-03 03:30:00,0.0,0.0,28.62
2026-02-03 03:45:00,0.0,0.0,27.4
2026-02-03 04:00:00,0.0,0.0,25.07
2026-02-03 04:15:00,0.0,0.0,28.74
2026-02-03 04:30:00,0.0,0.0,27.71
2026-02-03 04:45:00,0.0,0.0,26.81
2026-02-03 05:00:00,0.0,0.0,28.51
2026-02-03 05:15:00,0.0,0.0,28.95
2026-02-03 05:30:00,0.0,0.0,30.09
2026-02-03 05:45:00,0.0,0.0,29.4
2026-02-03 06:00:00,0.0,0.0,28.87
2026-02-03 06:15:00,0.0,0.0,28.86
2026-02-03 06:30:00,0.0,0.0,31.67
2026-02-03 06:45:00,0.0,0.0,31.19
2026-02-03 07:00:00,0.0,0.0,32.25
2026-02-03 07:15:00,0.45,0.49,34.78
2026-02-03 07:30:00,4.91,5.55,34.66
2026-02-03 07:45:00,10.27,11.56,36.88
2026-02-03 08:00:00,17.42,18.1,339.41
2026-02-03 08:15:00,19.56,26.56,33.98
2026-02-03 08:30:00,29.51,32.85,39.43
2026-02-03 08:45:00,37.85,41.35,38.16
2026-02-03 09:00:00,44.17,48.31,37.8
2026-02-03 09:15:00,52.5,55.13,41.23
2026-02-03 09:30:00,59.39,63.08,43.79
2026-02-03 09:45:00,63.32,68.02,43.06
2026-02-03 10:00:00,71.03,76.04,42.38
2026-02-03 10:15:00,73.38,75.95,44.37
2026-02-03 10:30:00,76.51,79.43,45.32
2026-02-03 10:45:00,81.16,86.11,45.82
2026-02-03 11:00:00,84.53,92.33,46.0
2026-02-03 11:15:00,84.06,90.11,48.12
2026-02-03 11:30:00,89.77,95.24,49.26
2026-02-03 11:45:00,88.63,98.26,50.49
2026-02-03 12:00:00,90.4,94.73,51.27
2026-02-03 12:15:00,87.18,96.65,51.45
2026-02-03 12:30:00,73.94,93.56,53.08
2026-02-03 12:45:00,91.3,94.91,55.07
2026-02-03 13:00:00,87.69,92.8,53.45
2026-02-03 13:15:00,80.18,88.25,56.27
2026-02-03 13:30:00,72.57,80.94,55.54
2026-02-03 13:45:00,74.73,80.43,56.75
2026-02-03 14:00:00,64.31,70.72,57.98
2026-02-03 14:15:00,62.66,69.17,59.65
2026-02-03 14:30:00,55.06,61.09,59.4
2026-02-03 14:45:00,51.73,55.66,56.8
2026-02-03 15:00:00,44.42,47.32,59.21
2026-02-03 15:15:00,37.5,42.34,60.91
2026-02-03 15:30:00,29.31,33.26,58.64
2026-02-03 15:45:00,24.21,27.26,61.9
2026-02-03 16:00:00,18.46,19.33,60.26
2026-02-03 16:15:00,11.89,12.31,59.63
2026-02-03 16:30:00,5.38,5.63,61.2
2026-02-03 16:45:00,0.47,0.52,60.66
2026-02-03 17:00:00,0.0,0.0,57.59
2026-02-03 17:15:00,0.0,0.0,58.7
2026-02-03 17:30:00,0.0,0.0,60.2
2026-02-03 17:45:00,0.0,0.0,57.56
2026-02-03 18:00:00,0.0,0.0,58.53
2026-02-03 18:15:00,0.0,0.0,54.53
2026-02-03 18:30:00,0.0,0.0,55.98
2026-02-03 18:45:00,0.0,0.0,55.99
2026-02-03 19:00:00,0.0,0.0,54.82
2026-02-03 19:15:00,0.0,0.0,53.85
2026-02-03 19:30:00,0.0,0.0,53.95
2026-02-03 19:45:00,0.0,0.0,55.71
2026-02-03 20:00:00,0.0,0.0,53.13
2026-02-03 20:15:00,0.0,0.0,53.06
2026-02-03 20:30:00,0.0,0.0,49.66
2026-02-03 20:45:00,0.0,0.0,50.02
2026-02-03 21:00:00,0.0,0.0,48.73
2026-02-03 21:15:00,0.0,0.0,48.09
2026-02-03 21:30:00,0.0,0.0,46.18
2026-02-03 21:45:00,0.0,0.0,44.99
2026-02-03 22:00:00,0.0,0.0,44.25
2026-02-03 22:15:00,0.0,0.0,42.46
2026-02-03 22:30:00,0.0,0.0,43.97
2026-02-03 22:45:00,0.0,0.0,39.57
2026-02-03 23:00:00,0.0,0.0,39.66
2026-02-03 23:15:00,0.0,0.0,37.63
2026-02-03 23:30:00,0.0,0.0,420.87
2026-02-03 23:45:00,0.0,0.0,37.59
2026-02-04 00:00:00,0.0,0.0,34.07
2026-02-04 00:15:00,0.0,0.0,33.94
2026-02-04 00:30:00,0.0,0.0,35.65
2026-02-04 00:45:00,0.0,0.0,32.52
2026-02-04 01:00:00,0.0,0.0,33.71
2026-02-04 01:15:00,0.0,0.0,32.1
2026-02-04 01:30:00,0.0,0.0,30.07
2026-02-04 01:45:00,0.0,0.0,30.97
2026-02-04 02:00:00,0.0,0.0,30.51
2026-02-04 02:15:00,0.0,0.0,28.62
2026-02-04 02:30:00,0.0,0.0,28.52
2026-02-04 02:45:00,0.0,0.0,29.03
2026-02-04 03:00:00,0.0,0.0,29.84
2026-02-04 03:15:00,0.0,0.0,27.97
2026-02-04 03:30:00,0.0,0.0,29.33
2026-02-04 03:45:00,0.0,0.0,29.0
2026-02-04 04:00:00,0.0,0.0,29.16
2026-02-04 04:15:00,0.0,0.0,29.02
2026-02-04 04:30:00,0.0,0.0,29.08
2026-02-04 04:45:00,0.0,0.0,29.96
2026-02-04 05:00:00,0.0,0.0,28.36
2026-02-04 05:15:00,0.0,0.0,29.97
2026-02-04 05:30:00,0.0,0.0,26.86
