timestamp,Actual_MW,Theoretical_MW,PML_USD
2026-02-01 00:00:00,0.0,0.0,36.74
2026-02-01 00:15:00,0.0,0.0,34.43
2026-02-01 00:30:00,0.0,0.0,34.41
2026-02-01 00:45:00,0.0,0.0,32.75
2026-02-01 01:00:00,0.0,0.0,31.19
2026-02-01 01:15:00,0.0,0.0,30.84
2026-02-01 01:30:00,0.0,0.0,470.38
2026-02-01 01:45:00,0.0,0.0,32.0
2026-02-01 02:00:00,0.0,0.0,30.31
2026-02-01 02:15:00,0.0,0.0,30.38
2026-02-01 02:30:00,0.0,0.0,31.01
2026-02-01 02:45:00,0.0,0.0,29.76
2026-02-01 03:00:00,0.0,0.0,30.94
2026-02-01 03:15:00,0.0,0.0,405.5
2026-02-01 03:30:00,0.0,0.0,368.62
2026-02-01 03:45:00,0.0,0.0,27.24
2026-02-01 04:00:00,0.0,0.0,27.9
2026-02-01 04:15:00,0.0,0.0,28.27
2026-02-01 04:30:00,0.0,0.0,26.12
2026-02-01 04:45:00,0.0,0.0,28.86
2026-02-01 05:00:00,0.0,0.0,28.69
2026-02-01 05:15:00,0.0,0.0,29.58
2026-02-01 05:30:00,0.0,0.0,28.83
2026-02-01 05:45:00,0.0,0.0,29.66
2026-02-01 06:00:00,0.0,0.0,31.17
2026-02-01 06:15:00,0.0,0.0,31.71
2026-02-01 06:30:00,0.0,0.0,31.41
2026-02-01 06:45:00,0.0,0.0,33.37
2026-02-01 07:00:00,0.0,0.0,32.79
2026-02-01 07:15:00,0.11,0.12,32.18
2026-02-01 07:30:00,3.98,4.15,34.62
2026-02-01 07:45:00,8.27,8.8,37.27
2026-02-01 08:00:00,12.86,13.79,37.26
2026-02-01 08:15:00,19.24,20.25,37.32
2026-02-01 08:30:00,22.25,24.73,37.96
2026-02-01 08:45:00,27.05,29.88,39.47
2026-02-01 09:00:00,33.24,36.49,39.66
2026-02-01 09:15:00,40.05,42.89,40.55
2026-02-01 09:30:00,45.3,47.33,42.7
