timestamp,Actual_MW,Theoretical_MW,PML_USD
2026-02-01 00:00:00,0.0,0.0,38.32
2026-02-01 00:15:00,0.0,0.0,38.12
2026-02-01 00:30:00,0.0,0.0,37.32
2026-02-01 00:45:00,0.0,0.0,34.98
2026-02-01 01:00:00,0.0,0.0,32.18
2026-02-01 01:15:00,0.0,0.0,31.87
2026-02-01 01:30:00,0.0,0.0,32.84
2026-02-01 01:45:00,0.0,0.0,32.5
2026-02-01 02:00:00,0.0,0.0,31.69
2026-02-01 02:15:00,0.0,0.0,33.65
2026-02-01 02:30:00,0.0,0.0,393.84
2026-02-01 02:45:00,0.0,0.0,32.51
2026-02-01 03:00:00,0.0,0.0,29.73
2026-02-01 03:15:00,0.0,0.0,29.4
2026-02-01 03:30:00,0.0,0.0,27.39
2026-02-01 03:45:00,0.0,0.0,33.09
2026-02-01 04:00:00,0.0,0.0,30.59
2026-02-01 04:15:00,0.0,0.0,28.29
2026-02-01 04:30:00,0.0,0.0,29.32
2026-02-01 04:45:00,0.0,0.0,32.77
2026-02-01 05:00:00,0.0,0.0,30.28
2026-02-01 05:15:00,0.0,0.0,30.59
2026-02-01 05:30:00,0.0,0.0,29.25
2026-02-01 05:45:00,0.0,0.0,29.8
2026-02-01 06:00:00,0.0,0.0,32.89
2026-02-01 06:15:00,0.0,0.0,30.98
2026-02-01 06:30:00,0.0,0.0,33.76
2026-02-01 06:45:00,0.0,0.0,34.79
2026-02-01 07:00:00,0.0,0.0,34.21
2026-02-01 07:15:00,0.11,0.12,33.74
2026-02-01 07:30:00,3.46,3.68,36.26
2026-02-01 07:45:00,7.5,8.22,37.5
2026-02-01 08:00:00,11.97,13.41,38.83
2026-02-01 08:15:00,17.59,18.5,41.74
2026-02-01 08:30:00,21.93,22.88,42.65
2026-02-01 08:45:00,25.76,29.07,40.52
2026-02-01 09:00:00,30.03,33.3,41.6
2026-02-01 09:15:00,34.32,38.17,44.19
2026-02-01 09:30:00,39.78,43.97,43.48
2026-02-01 09:45:00,47.93,51.19,45.66
2026-02-01 10:00:00,44.78,50.86,358.5
2026-02-01 10:15:00,53.63,56.64,49.36
2026-02-01 10:30:00,58.35,61.11,48.25
2026-02-01 10:45:00,59.96,63.64,51.63
2026-02-01 11:00:00,65.54,68.98,50.9
2026-02-01 11:15:00,60.97,65.8,52.32
2026-02-01 11:30:00,59.03,66.51,53.15
2026-02-01 11:45:00,66.32,70.13,53.93
2026-02-01 12:00:00,64.0,69.03,58.72
2026-02-01 12:15:00,64.24,70.51,55.71
2026-02-01 12:30:00,66.96,69.72,57.97
2026-02-01 12:45:00,62.66,70.43,60.54
2026-02-01 13:00:00,62.47,65.4,57.18
2026-02-01 13:15:00,54.59,61.94,58.87
2026-02-01 13:30:00,58.23,60.34,61.84
2026-02-01 13:45:00,51.01,54.51,61.52
2026-02-01 14:00:00,49.12,52.28,60.9
2026-02-01 14:15:00,47.8,51.42,64.19
2026-02-01 14:30:00,41.81,44.48,470.51
2026-02-01 14:45:00,34.85,38.18,481.66
2026-02-01 15:00:00,32.74,34.32,64.15
2026-02-01 15:15:00,24.82,27.35,62.77
2026-02-01 15:30:00,22.71,23.83,491.64
2026-02-01 15:45:00,16.3,18.34,63.59
2026-02-01 16:00:00,12.47,13.35,65.15
2026-02-01 16:15:00,4.13,7.99,63.5
2026-02-01 16:30:00,3.21,3.63,65.92
2026-02-01 16:45:00,0.09,0.12,64.71
2026-02-01 17:00:00,0.0,0.0,63.87
2026-02-01 17:15:00,0.0,0.0,63.94
2026-02-01 17:30:00,0.0,0.0,401.36
2026-02-01 17:45:00,0.0,0.0,62.96
2026-02-01 18:00:00,0.0,0.0,62.78
2026-02-01 18:15:00,0.0,0.0,61.16
2026-02-01 18:30:00,0.0,0.0,59.82
2026-02-01 18:45:00,0.0,0.0,60.72
2026-02-01 19:00:00,0.0,0.0,60.67
2026-02-01 19:15:00,0.0,0.0,59.85
2026-02-01 19:30:00,0.0,0.0,57.16
2026-02-01 19:45:00,0.0,0.0,55.09
2026-02-01 20:00:00,0.0,0.0,53.45
2026-02-01 20:15:00,0.0,0.0,54.64
2026-02-01 20:30:00,0.0,0.0,54.54
2026-02-01 20:45:00,0.0,0.0,53.09
2026-02-01 21:00:00,0.0,0.0,54.14
2026-02-01 21:15:00,0.0,0.0,50.29
2026-02-01 21:30:00,0.0,0.0,48.7
2026-02-01 21:45:00,0.0,0.0,47.43
2026-02-01 22:00:00,0.0,0.0,47.6
2026-02-01 22:15:00,0.0,0.0,46.11
2026-02-01 22:30:00,0.0,0.0,43.9
2026-02-01 22:45:00,0.0,0.0,41.16
2026-02-01 23:00:00,0.0,0.0,44.03
2026-02-01 23:15:00,0.0,0.0,41.71
2026-02-01 23:30:00,0.0,0.0,39.67
2026-02-01 23:45:00,0.0,0.0,39.46
2026-02-02 00:00:00,0.0,0.0,38.76
2026-02-02 00:15:00,0.0,0.0,38.4
2026-02-02 00:30:00,0.0,0.0,37.66
2026-02-02 00:45:00,0.0,0.0,34.17
2026-02-02 01:00:00,0.0,0.0,35.61
2026-02-02 01:15:00,0.0,0.0,32.85
2026-02-02 01:30:00,0.0,0.0,32.96
2026-02-02 01:45:00,0.0,0.0,31.25
2026-02-02 02:00:00,0.0,0.0,30.58
2026-02-02 02:15:00,0.0,0.0,30.09
2026-02-02 02:30:00,0.0,0.0,30.36
2026-02-02 02:45:00,0.0,0.0,32.24
2026-02-02 03:00:00,0.0,0.0,30.15
2026-02-02 03:15:00,0.0,0.0,28.35
2026-02-02 03:30:00,0.0,0.0,28.24
2026-02-02 03:45:00,0.0,0.0,30.51
2026-02-02 04:00:00,0.0,0.0,29.17
2026-02-02 04:15:00,0.0,0.0,27.47
2026-02-02 04:30:00,0.0,0.0,27.19
2026-02-02 04:45:00,0.0,0.0,31.54
2026-02-02 05:00:00,0.0,0.0,27.33
2026-02-02 05:15:00,0.0,0.0,30.42
2026-02-02 05:30:00,0.0,0.0,30.04
2026-02-02 05:45:00,0.0,0.0,28.6
2026-02-02 06:00:00,0.0,0.0,32.01
2026-02-02 06:15:00,0.0,0.0,31.13
2026-02-02 06:30:00,0.0,0.0,33.56
2026-02-02 06:45:00,0.0,0.0,32.45
2026-02-02 07:00:00,0.0,0.0,34.16
2026-02-02 07:15:00,0.23,0.24,33.36
2026-02-02 07:30:00,3.94,4.1,37.24
2026-02-02 07:45:00,7.93,8.24,35.86
2026-02-02 08:00:00,13.74,14.65,37.1
2026-02-02 08:15:00,17.65,19.54,38.92
2026-02-02 08:30:00,23.45,24.75,43.0
2026-02-02 08:45:00,26.14,29.5,42.33
2026-02-02 09:00:00,36.07,38.18,41.73
2026-02-02 09:15:00,35.8,39.95,43.37
2026-02-02 09:30:00,44.37,47.55,45.8
2026-02-02 09:45:00,46.66,51.17,46.84
2026-02-02 10:00:00,50.98,55.84,359.91
2026-02-02 10:15:00,53.87,58.56,49.04
2026-02-02 10:30:00,54.55,59.93,50.37
2026-02-02 10:45:00,59.64,64.79,47.16
2026-02-02 11:00:00,59.97,66.68,51.84
2026-02-02 11:15:00,45.16,65.99,53.52
2026-02-02 11:30:00,60.77,69.02,54.99
2026-02-02 11:45:00,44.95,74.59,55.82
2026-02-02 12:00:00,68.44,72.97,52.98
2026-02-02 12:15:00,64.74,73.09,58.23
2026-02-02 12:30:00,65.33,71.31,56.87
2026-02-02 12:45:00,65.19,68.45,56.91
2026-02-02 13:00:00,64.46,67.88,58.07
2026-02-02 13:15:00,59.77,64.99,58.77
2026-02-02 13:30:00,53.59,59.85,62.31
2026-02-02 13:45:00,52.63,57.7,62.74
2026-02-02 14:00:00,51.46,54.03,63.82
2026-02-02 14:15:00,46.51,50.98,63.45
2026-02-02 14:30:00,44.18,46.05,62.68
2026-02-02 14:45:00,34.3,38.7,64.16
2026-02-02 15:00:00,31.46,34.92,63.37
2026-02-02 15:15:00,27.48,29.58,62.64
2026-02-02 15:30:00,20.41,23.04,66.14
2026-02-02 15:45:00,18.39,19.51,64.58
2026-02-02 16:00:00,13.54,14.11,65.15
2026-02-02 16:15:00,8.8,9.14,62.73
2026-02-02 16:30:00,3.77,4.08,63.71
2026-02-02 16:45:00,0.23,0.25,61.64
2026-02-02 17:00:00,0.0,0.0,64.8
2026-02-02 17:15:00,0.0,0.0,63.46
2026-02-02 17:30:00,0.0,0.0,64.14
2026-02-02 17:45:00,0.0,0.0,63.57
2026-02-02 18:00:00,0.0,0.0,63.22
2026-02-02 18:15:00,0.0,0.0,58.79
2026-02-02 18:30:00,0.0,0.0,60.35
2026-02-02 18:45:00,0.0,0.0,58.86
2026-02-02 19:00:00,0.0,0.0,59.69
2026-02-02 19:15:00,0.0,0.0,57.75
2026-02-02 19:30:00,0.0,0.0,413.66
2026-02-02 19:45:00,0.0,0.0,59.03
2026-02-02 20:00:00,0.0,0.0,54.71
2026-02-02 20:15:00,0.0,0.0,57.5
2026-02-02 20:30:00,0.0,0.0,53.74
2026-02-02 20:45:00,0.0,0.0,52.07
2026-02-02 21:00:00,0.0,0.0,51.13
2026-02-02 21:15:00,0.0,0.0,48.95
2026-02-02 21:30:00,0.0,0.0,48.55
2026-02-02 21:45:00,0.0,0.0,47.85
2026-02-02 22:00:00,0.0,0.0,48.24
2026-02-02 22:15:00,0.0,0.0,44.6
2026-02-02 22:30:00,0.0,0.0,44.65
2026-02-02 22:45:00,0.0,0.0,44.26
2026-02-02 23:00:00,0.0,0.0,42.68
2026-02-02 23:15:00,0.0,0.0,43.11
2026-02-02 23:30:00,0.0,0.0,41.0
2026-02-02 23:45:00,0.0,0.0,39.63
2026-02-03 00:00:00,0.0,0.0,38.06
2026-02-03 00:15:00,0.0,0.0,39.58
2026-02-03 00:30:00,0.0,0.0,36.82
2026-02-03 00:45:00,0.0,0.0,35.4
2026-02-03 01:00:00,0.0,0.0,34.08
2026-02-03 01:15:00,0.0,0.0,33.73
2026-02-03 01:30:00,0.0,0.0,32.94
2026-02-03 01:45:00,0.0,0.0,31.02
2026-02-03 02:00:00,0.0,0.0,406.42
2026-02-03 02:15:00,0.0,0.0,31.0
2026-02-03 02:30:00,0.0,0.0,30.26
2026-02-03 02:45:00,0.0,0.0,30.14
2026-02-03 03:00:00,0.0,0.0,29.48
2026-02-03 03:15:00,0.0,0.0,29.44
2026-02-03 03:30:00,0.0,0.0,27.55
2026-02-03 03:45:00,0.0,0.0,31.51
2026-02-03 04:00:00,0.0,0.0,27.96
2026-02-03 04:15:00,0.0,0.0,27.18
2026-02-03 04:30:00,0.0,0.0,27.8
2026-02-03 04:45:00,0.0,0.0,410.54
2026-02-03 05:00:00,0.0,0.0,27.31
2026-02-03 05:15:00,0.0,0.0,30.41
2026-02-03 05:30:00,0.0,0.0,30.19
2026-02-03 05:45:00,0.0,0.0,31.25
2026-02-03 06:00:00,0.0,0.0,31.3
2026-02-03 06:15:00,0.0,0.0,29.84
2026-02-03 06:30:00,0.0,0.0,33.85
2026-02-03 06:45:00,0.0,0.0,34.7
2026-02-03 07:00:00,0.0,0.0,34.15
2026-02-03 07:15:00,0.37,0.39,426.19
